docId,SentenceID,Word,Tag
2,52,dispersed,O
2,52,in,O
2,52,a,O
2,52,sodium,B-electrolyte
2,52,dodecylbenzenesulfonate,I-electrolyte
2,52,NaDDBs,B-electrolyte
2,52,solution,O
2,53,A,O
2,53,spray,B-proc
2,53,method,I-proc
2,53,was,O
2,53,adopted,O
2,53,to,O
2,53,deposit,O
2,53,MWCNTs,B-mat
2,53,on,O
2,53,CMF,B-mat
2,53,because,O
2,53,dipping,B-proc
2,53,method,O
2,53,yielded,O
2,53,non-homogeneous,O
2,53,deposition,O
2,53,and,O
2,53,poor,O
2,53,mechanical,O
2,53,adhesion,O
2,53,with,O
2,53,limitation,O
2,53,of,O
2,53,massive,O
2,53,loading,O
2,54,In,O
2,54,order,O
2,54,to,O
2,54,coat,O
2,54,CMFs,B-mat
2,54,with,O
2,54,MWCNTs,B-mat
2,54,uniformly,O
2,54,the,O
2,54,CMF,B-mat
2,54,bundle,O
2,54,was,O
2,54,first,O
2,54,spread,O
2,54,out,O
2,54,on,O
2,54,the,O
2,54,paper,O
2,55,The,O
2,55,paper,O
2,55,was,O
2,55,slowly,O
2,55,taken,O
2,55,out,O
2,55,of,O
2,55,the,O
2,55,solution,O
2,55,to,O
2,55,prevent,O
2,55,CMF,B-mat
2,55,aggregation,O
2,56,The,O
2,56,prepared,O
2,56,planar,O
2,56,CMFs,B-mat
2,56,were,O
2,56,then,O
2,56,heated,B-proc
2,56,by,O
2,56,a,O
2,56,hot,O
2,56,plate,O
2,56,during,O
2,56,spray,B-proc
2,56,of,O
2,56,MWCNTs,B-mat
2,57,The,O
2,57,MWCNT,B-mat
2,57,droplets,O
2,57,were,O
2,57,evaporated,O
2,57,to,O
2,57,leave,O
2,57,MWCNTs,B-mat
2,57,only,O
2,57,on,O
2,57,the,O
2,57,CMF,B-mat
2,57,surface,O
2,57,before,O
2,57,the,O
2,57,next,O
2,57,droplets,O
2,57,arrived,O
2,58,This,O
2,58,enhanced,O
2,58,condensation,O
2,58,of,O
2,58,MWCNTs,B-mat
2,58,on,O
2,58,the,O
2,58,CMF,B-mat
2,58,surface,O
2,58,and,O
2,58,prevented,O
2,58,MWCNT,B-mat
2,58,aggregation,O
2,59,After,O
2,59,coating,O
2,59,with,O
2,59,MWCNTs,B-mat
2,59,the,O
2,59,MWCNTs/CMF,B-mat
2,59,was,O
2,59,dipped,B-proc
2,59,in,O
2,59,HNO3,O
2,59,to,O
2,59,remove,O
2,59,NaDDBs,B-electrolyte
2,59,and,O
2,59,then,O
2,59,washed,O
2,59,with,O
2,59,DI,O
2,59,water,O
2,59,several,O
2,59,times,O
2,60,Up,O
2,60,to,O
2,60,90%,O
2,60,of,O
2,60,the,O
2,60,CMF,B-mat
2,60,in,O
2,60,the,O
2,60,bundle,O
2,60,were,O
2,60,uniformly,O
2,60,coated,O
2,60,with,O
2,60,MWCNTs,B-mat
2,61,Electrospun,O
2,61,CNF,B-mat
2,61,film,O
2,61,made,O
2,61,of,O
2,61,polyacrylonitrile,B-mat
2,61,PAN,B-mat
2,61,polymer,O
2,61,was,O
2,61,used,O
2,61,as,O
2,61,an,O
2,61,outer,O
2,61,electrode,O
2,62,The,O
2,62,core,O
2,62,and,O
2,62,outer,O
2,62,electrode,O
2,62,were,O
2,62,soaked,O
2,62,with,O
2,62,polymer,B-electrolyte
2,62,electrolyte,I-electrolyte
2,62,and,O
2,62,then,O
2,62,a,O
2,62,separator,O
2,62,and,O
2,62,the,O
2,62,outer,O
2,62,electrode,O
2,62,were,O
2,62,wrapped,O
2,62,in,O
2,62,series,O
2,62,around,O
2,62,the,O
2,62,core,O
2,62,electrode,O
2,63,Figure,O
2,63,2,O
2,63,shows,O
2,63,half-cell,O
2,63,test,O
2,63,with,O
2,63,three,O
2,63,electrodes,O
2,63,of,O
2,63,the,O
2,63,core,O
2,63,electrode,O
2,63,with,O
2,63,different,O
2,63,volumes,O
2,63,of,O
2,63,MWCNT,B-mat
2,63,solution,O
2,63,loading,O
2,64,The,O
2,64,current,O
2,64,was,O
2,64,enhanced,O
2,64,as,O
2,64,the,O
2,64,loading,O
2,64,content,O
2,64,of,O
2,64,MWCNTs,B-mat
2,64,increased,O
2,65,The,O
2,65,oxidation,B-proc
2,65,peak,O
2,65,current,O
2,65,reached,O
2,65,0.32,B-val
2,65,mA,I-val
2,65,at,O
2,65,6,B-val
2,65,ml,I-val
2,65,40,O
2,65,times,O
2,65,larger,O
2,65,than,O
2,65,the,O
2,65,0.0079,B-val
2,65,mA,I-val
2,65,of,O
2,65,pristine,O
2,65,CMF,B-mat
2,66,It,O
2,66,is,O
2,66,intriguing,O
2,66,to,O
2,66,note,O
2,66,that,O
2,66,the,O
2,66,equivalent,O
2,66,series,O
2,66,resistance,O
2,66,ESR,O
2,66,was,O
2,66,not,O
2,66,altered,O
2,66,much,O
2,66,with,O
2,66,the,O
2,66,change,O
2,66,in,O
2,66,MWCNT,B-mat
2,66,content,O
2,67,The,O
2,67,diffusion,O
2,67,resistance,O
2,67,did,O
2,67,not,O
2,67,change,O
2,67,up,O
2,67,to,O
2,67,4,B-val
2,67,ml,I-val
2,67,MWCNT,B-mat
2,67,content,O
2,67,whereas,O
2,67,a,O
2,67,significant,O
2,67,increase,O
2,67,in,O
2,67,the,O
2,67,diffusion,O
2,67,resistance,O
2,67,was,O
2,67,observed,O
2,67,at,O
2,67,6,B-val
2,67,ml,I-val
2,67,MWCNT,B-mat
2,67,content,O
2,68,This,O
2,68,diffusion,O
2,68,resistance,O
2,68,originates,O
2,68,from,O
2,68,the,O
2,68,thick,O
2,68,MWCNTs,B-mat
2,68,accumulated,O
2,68,on,O
2,68,the,O
2,68,CMF,B-mat
2,68,surface,O
2,69,The,O
2,69,diameter,B-morph
2,69,of,O
2,69,the,O
2,69,CMF,B-mat
2,69,bundle,O
2,69,coated,O
2,69,with,O
2,69,MWCNTs,B-mat
2,69,reached,O
2,69,250,B-val
2,69,µm,I-val
2,69,at,O
2,69,6,B-val
2,69,ml,I-val
2,69,from,O
2,69,170,B-val
2,69,µm,I-val
2,69,of,O
2,69,pristine,O
2,69,CMF,B-mat
2,70,The,O
2,70,length,B-morph
2,70,capacitance,O
2,70,increased,O
2,70,as,O
2,70,the,O
2,70,MWCNT,B-mat
2,70,loading,O
2,70,increased,O
2,70,due,O
2,70,to,O
2,70,increased,O
2,70,surface,O
2,70,area,O
2,70,of,O
2,70,the,O
2,70,MWCNTs/CMF,B-mat
2,71,At,O
2,71,larger-diameter,O
2,71,MWCNTs/CMF,B-mat
2,71,the,O
2,71,capacitance,O
2,71,decreased,O
2,71,more,O
2,71,rapidly,O
2,71,as,O
2,71,the,O
2,71,scan,O
2,71,rate,O
2,71,increased,O
2,71,due,O
2,71,to,O
2,71,the,O
2,71,limited,O
2,71,diffusion,O
2,71,of,O
2,71,ions,O
2,71,through,O
2,71,the,O
2,71,thick,O
2,71,MWCNT,B-mat
2,71,network,O
2,72,As,O
2,72,the,O
2,72,MWCNT,B-mat
2,72,content,O
2,72,increased,O
2,72,from,O
2,72,2,B-val
2,72,ml,I-val
2,72,to,O
2,72,6,B-val
2,72,ml,I-val
2,72,the,O
2,72,specific,O
2,72,capacitance,O
2,72,of,O
2,72,MWCNTs,B-mat
2,72,decreased,O
2,72,from,O
2,72,80,O
2,72,to,O
2,72,42,O
2,72,F,O
2,72,g-1,O
2,73,On,O
2,73,the,O
2,73,other,O
2,73,hand,O
2,73,the,O
2,73,specific,O
2,73,capacitance,O
2,73,of,O
2,73,MWCNTs/CMF,B-mat
2,73,increased,O
2,73,from,O
2,73,3.6,O
2,73,to,O
2,73,11.1,O
2,73,F,O
2,73,g-1,O
2,74,The,O
2,74,decrease,O
2,74,in,O
2,74,the,O
2,74,specific,O
2,74,capacitance,O
2,74,of,O
2,74,the,O
2,74,MWCNTs,B-mat
2,74,only,O
2,74,as,O
2,74,the,O
2,74,MWCNT,B-mat
2,74,loading,O
2,74,increased,O
2,74,appears,O
2,74,similar,O
2,74,to,O
2,74,the,O
2,74,dependence,O
2,74,of,O
2,74,areal,O
2,74,capacitance,O
2,74,on,O
2,74,SWCNT,B-mat
2,74,thickness,O
2,74,as,O
2,74,previously,O
2,74,reported,O
2,75,The,O
2,75,electrochemical,O
2,75,properties,O
2,75,of,O
2,75,CNF,B-mat
2,75,film,O
2,75,as,O
2,75,an,O
2,75,outer,O
2,75,electrode,O
2,75,were,O
2,75,evaluated,O
2,75,and,O
2,75,further,O
2,75,compared,O
2,75,to,O
2,75,those,O
2,75,of,O
2,75,the,O
2,75,core,O
2,75,electrode,O
2,75,as,O
2,75,showed,O
2,75,in,O
2,75,Figure,O
2,75,4,O
2,76,The,O
2,76,high,O
2,76,capacitance,O
2,76,originates,O
2,76,both,O
2,76,from,O
2,76,pseudocapacitance,O
2,76,due,O
2,76,to,O
2,76,chemical,O
2,76,reactions,O
2,76,associated,O
2,76,with,O
2,76,defects,O
2,76,and,O
2,76,functional,O
2,76,groups,O
2,76,remaining,O
2,76,on,O
2,76,the,O
2,76,MWCNT,B-mat
2,76,surface,O
2,76,and,O
2,76,from,O
2,76,electric,O
2,76,double,O
2,76,layer,O
2,76,capacitance,O
2,76,EDLC,O
2,77,The,O
2,77,capacitance,O
2,77,of,O
2,77,the,O
2,77,CNFs,B-mat
2,77,was,O
2,77,13.8,B-val
2,77,F,I-val
2,77,cm-3,I-val
2,77,similar,O
2,77,to,O
2,77,that,O
2,77,of,O
2,77,MWCNTs/CMF,B-mat
2,78,The,O
2,78,gravimetric,O
2,78,capacitance,O
2,78,of,O
2,78,the,O
2,78,CNF,B-mat
2,78,film,O
2,78,was,O
2,78,129.8,B-val
2,78,F,I-val
2,78,g-1,I-val
2,78,at,O
2,78,a,O
2,78,scan,O
2,78,rate,O
2,78,of,O
2,78,5,B-val
2,78,mV,I-val
2,78,s-1,I-val
2,79,The,O
2,79,ESR,O
2,79,of,O
2,79,CMF,B-mat
2,79,and,O
2,79,MWCNTs/CMF,B-mat
2,79,were,O
2,79,1.6,B-val
2,79,Ω/cm,I-val
2,79,and,O
2,79,1.4,B-val
2,79,Ω/cm,I-val
2,79,revealed,O
2,79,that,O
2,79,MWCNTs,B-mat
2,79,improved,O
2,79,the,O
2,79,conductivity,O
2,79,of,O
2,79,the,O
2,79,CMF,B-mat
2,79,bundle,O
2,79,whereas,O
2,79,the,O
2,79,ESR,O
2,79,of,O
2,79,CNF,B-mat
2,79,film,O
2,79,was,O
2,79,6.8,B-val
2,79,Ω/cm,I-val
2,79,much,O
2,79,higher,O
2,79,than,O
2,79,that,O
2,79,of,O
2,79,MWCNTs/CMF,B-mat
2,80,Both,O
2,80,MWCNTs/CMF,B-mat
2,80,and,O
2,80,CNF,B-mat
2,80,had,O
2,80,similar,O
2,80,steep,O
2,80,slopes,O
2,80,which,O
2,80,is,O
2,80,different,O
2,80,from,O
2,80,the,O
2,80,tilt,O
2,80,slope,O
2,80,of,O
2,80,the,O
2,80,CMF,B-mat
2,80,only,O
2,81,Since,O
2,81,CMF,B-mat
2,81,has,O
2,81,a,O
2,81,diameter,B-morph
2,81,of,O
2,81,7,B-val
2,81,µm,I-val
2,81,ultramicropores,O
2,81,may,O
2,81,be,O
2,81,present,O
2,81,in,O
2,81,the,O
2,81,inner,O
2,81,area,O
2,81,so,O
2,81,that,O
2,81,ions,O
2,81,have,O
2,81,difficulty,O
2,81,to,O
2,81,access,O
2,81,which,O
2,81,can,O
2,81,affect,O
2,81,the,O
2,81,slope,O
2,82,For,O
2,82,the,O
2,82,case,O
2,82,of,O
2,82,MWCNTs/CMF,B-mat
2,82,the,O
2,82,CMF,B-mat
2,82,surfaces,O
2,82,were,O
2,82,fully,O
2,82,covered,O
2,82,by,O
2,82,CNTs,B-mat
2,82,which,O
2,82,block,O
2,82,ion,O
2,82,diffusion,O
2,82,through,O
2,82,CMFs,B-mat
2,83,On,O
2,83,the,O
2,83,other,O
2,83,hand,O
2,83,the,O
2,83,diameter,B-morph
2,83,of,O
2,83,CNFs,B-mat
2,83,is,O
2,83,200,B-val
2,83,nm,I-val
2,84,While,O
2,84,the,O
2,84,capacitance,O
2,84,of,O
2,84,MWCNTs/CMF,B-mat
2,84,initially,O
2,84,decayed,O
2,84,rapidly,O
2,84,as,O
2,84,the,O
2,84,scan,O
2,84,rate,O
2,84,increased,O
2,84,and,O
2,84,was,O
2,84,saturated,O
2,84,at,O
2,84,around,O
2,84,50,B-val
2,84,mV,I-val
2,84,s-1,I-val
2,84,the,O
2,84,capacitance,O
2,84,of,O
2,84,the,O
2,84,CNF,B-mat
2,84,decayed,O
2,84,over,O
2,84,the,O
2,84,entire,O
2,84,range,O
2,84,of,O
2,84,scan,O
2,84,rate,O
2,84,Figure,O
2,84,4c,O
2,85,We,O
2,85,fixed,O
2,85,the,O
2,85,diameter,B-morph
2,85,of,O
2,85,the,O
2,85,MWCNTs/CMF,B-mat
2,85,bundle,O
2,85,at,O
2,85,230,B-val
2,85,µm,I-val
2,85,and,O
2,85,the,O
2,85,length,O
2,85,at,O
2,85,5,B-val
2,85,cm,I-val
2,86,The,O
2,86,thickness,O
2,86,of,O
2,86,the,O
2,86,CNF,B-mat
2,86,film,O
2,86,at,O
2,86,a,O
2,86,size,O
2,86,of,O
2,86,3.6,B-val
2,86,cm,I-val
2,86,x,O
2,86,0.4,B-val
2,86,cm,I-val
2,86,was,O
2,86,40,B-val
2,86,µm,I-val
2,86,meaning,O
2,86,that,O
2,86,the,O
2,86,CNF,B-mat
2,86,volume,O
2,86,is,O
2,86,5.76,B-val
2,86,mm3,I-val
2,86,and,O
2,86,the,O
2,86,MWCNTs/CMF,B-mat
2,86,volume,O
2,86,is,O
2,86,1.49,B-val
2,86,mm3,I-val
2,87,This,O
2,87,can,O
2,87,be,O
2,87,attributed,O
2,87,to,O
2,87,the,O
2,87,fact,O
2,87,that,O
2,87,ion,O
2,87,diffusion,O
2,87,can,O
2,87,be,O
2,87,easily,O
2,87,facilitated,O
2,87,in,O
2,87,core,O
2,87,electrode,O
2,87,with,O
2,87,MWCNTs/CMF,B-mat
2,87,bundle,O
2,87,because,O
2,87,the,O
2,87,space,O
2,87,between,O
2,87,CMFs,B-mat
2,87,is,O
2,87,quite,O
2,87,large,O
2,88,two-ply,O
2,88,CNT,B-mat
2,88,yarn,O
2,88,coated,O
2,88,with,O
2,88,MnO2,B-mat
2,88,showed,O
2,88,an,O
2,88,areal,O
2,88,capacitance,O
2,88,of,O
2,88,3.7,B-val
2,88,mF/cm2,I-val
2,88,at,O
2,88,very,O
2,88,low,O
2,88,current,O
2,88,of,O
2,88,2,B-val
2,88,nA,I-val
2,89,high,O
2,89,surface,O
2,89,area,O
2,89,of,O
2,89,MWCNTs-coated,O
2,89,CMF,B-mat
2,89,bundle,O
2,89,compared,O
2,89,to,O
2,89,single,O
2,89,fibre,O
2,90,Our,O
2,90,all-carbon,O
2,90,electrodes,O
2,90,CMFs,B-mat
2,90,CNF,B-mat
2,90,and,O
2,90,MWCNTs,B-mat
2,90,are,O
2,90,not,O
2,90,only,O
2,90,light,O
2,90,but,O
2,90,also,O
2,90,highly,O
2,90,conductive,O
2,90,and,O
2,90,fully,O
2,90,flexible,O
2,91,The,O
2,91,obtained,O
2,91,high,O
2,91,capacitance,O
2,91,energy,O
2,91,and,O
2,91,power,O
2,91,density,O
2,91,are,O
2,92,attributed,O
2,92,to,O
2,92,high,O
2,92,effective,O
2,92,surface,O
2,92,area,O
2,92,of,O
2,92,coaxial,O
2,92,structure,O
2,92,and,O
2,92,high,O
2,92,conductivity,O
2,92,of,O
2,92,carbon,B-mat
2,92,material,O
2,92,particularly,O
2,92,MWCNTs/CMF,B-mat
2,93,A,O
2,93,commercial,O
2,93,CMF,B-mat
2,93,bundle,O
2,93,with,O
2,93,an,O
2,93,individual,O
2,93,fiber,O
2,93,diameter,O
2,93,of,O
2,93,7,B-val
2,93,µm,I-val
2,93,was,O
2,93,treated,O
2,93,with,O
2,93,12,B-val
2,93,M,I-val
2,93,HNO3,O
2,93,for,O
2,93,several,O
2,93,days,O
2,94,For,O
2,94,preparing,O
2,94,the,O
2,94,carbon,B-mat
2,94,nanotubes,B-morph
2,94,solution,O
2,94,MWCNTs,B-mat
2,94,with,O
2,94,an,O
2,94,outer,O
2,94,diameter,B-morph
2,94,of,O
2,94,10,O
2,94,to,O
2,94,15,O
2,94,nm,O
2,94,were,O
2,94,refluxed,B-proc
2,94,in,O
2,94,5,B-val
2,94,M,I-val
2,94,HNO3,O
2,94,for,O
2,94,12,B-val
2,94,hours,I-val
2,94,at,O
2,94,120,B-val
2,94,°C,I-val
2,94,to,O
2,94,remove,O
2,94,catalysts,O
2,94,and,O
2,94,then,O
2,94,annealed,B-proc
2,94,at,O
2,94,500,B-val
2,94,°C,I-val
2,94,for,O
2,94,two,B-val
2,94,hours,I-val
2,94,to,O
2,94,remove,O
2,94,amorphous,O
2,94,carbon,B-mat
2,95,The,O
2,95,spread,O
2,95,CMFs,B-mat
2,95,were,O
2,95,suspended,O
2,95,on,O
2,95,a,O
2,95,hot,O
2,95,plate,O
2,95,in,O
2,95,air,O
2,96,The,O
2,96,spread,O
2,96,CMFs,B-mat
2,96,were,O
2,96,suspended,O
2,96,on,O
2,96,a,O
2,97,hot,O
2,97,plate,O
2,97,in,O
2,97,air.,O
2,97,Different,O
2,97,volumes,O
2,97,of,O
2,97,MWCNT,B-mat
2,97,solution,O
2,97,2,O
2,97,4,O
2,97,and,O
2,97,6,B-val
2,97,ml,I-val
2,97,were,O
2,97,coated,O
2,97,on,O
2,97,both,O
2,97,sides,O
2,97,of,O
2,97,the,O
2,97,CMFs,B-mat
2,97,by,O
2,97,the,O
2,97,spray,B-proc
2,97,method,I-proc
2,98,The,O
2,98,flattened,O
2,98,CMFs,B-mat
2,98,coated,O
2,98,with,O
2,98,MWCNTs,B-mat
2,98,were,O
2,98,dipped,B-proc
2,98,in,O
2,98,5,B-val
2,98,M,I-val
2,98,HNO3,O
2,98,for,O
2,98,four,B-val
2,98,hours,I-val
2,98,to,O
2,98,remove,O
2,98,the,O
2,98,surfactant,O
2,99,The,O
2,99,weight,O
2,99,of,O
2,99,the,O
2,99,MWCNTs,B-mat
2,99,was,O
2,99,measured,O
2,99,by,O
2,99,the,O
2,99,weight,O
2,99,difference,O
2,99,of,O
2,99,the,O
2,99,CMF,B-mat
2,99,bundle,O
2,99,before,O
2,99,and,O
2,99,after,O
2,99,MWCNT,B-mat
2,99,deposition,O
2,100,In,O
2,100,this,O
2,100,case,O
2,100,the,O
2,100,polymer,B-electrolyte
2,100,gel,I-electrolyte
2,100,electrolyte,O
2,100,acted,O
2,100,as,O
2,100,a,O
2,100,glue,O
2,100,to,O
2,100,attach,O
2,100,the,O
2,100,outer,O
2,100,electrode,O
2,100,well,O
3,101,The,O
3,101,effect,O
3,101,of,O
3,101,temperature,O
3,101,on,O
3,101,the,O
3,101,kinetics,O
3,101,and,O
3,101,the,O
3,101,diffusion,O
3,101,mechanism,O
3,101,of,O
3,101,the,O
3,101,ions,O
3,101,in,O
3,101,a,O
3,101,supercapacitor,O
3,101,assembled,O
3,101,with,O
3,101,single-walled,B-morph
3,101,carbon,B-mat
3,101,nanotube,B-morph
3,101,SWNT,B-mat
3,101,film,O
3,101,electrodes,O
3,101,and,O
3,101,an,O
3,101,organic,B-electrolyte
3,101,electrolyte,I-electrolyte
3,101,were,O
3,101,thoroughly,O
3,101,investigated,O
3,102,An,O
3,102,improved,O
3,102,room,O
3,102,temperature,O
3,102,performance,O
3,102,of,O
3,102,the,O
3,102,supercapacitor,O
3,102,was,O
3,102,observed,O
3,102,due,O
3,102,to,O
3,102,the,O
3,102,combined,O
3,102,effects,O
3,102,of,O
3,102,an,O
3,102,increase,O
3,102,in,O
3,102,the,O
3,102,conductivity,O
3,102,of,O
3,102,the,O
3,102,SWNT,B-mat
3,102,films,O
3,102,and,O
3,102,surface,O
3,102,modifications,O
3,102,on,O
3,102,the,O
3,102,SWNT,B-mat
3,102,films,O
3,102,by,O
3,102,repeatedly,O
3,102,heating,O
3,102,and,O
3,102,cooling,O
3,102,the,O
3,102,supercapacitor,O
3,102,between,O
3,102,the,O
3,102,temperatures,O
3,102,of,O
3,102,25,O
3,102,and,O
3,102,100,B-val
3,102,°C,I-val
3,103,The,O
3,103,supercapacitor,O
3,103,with,O
3,103,SWNT,B-mat
3,103,film,O
3,103,electrodes,O
3,103,was,O
3,103,capable,O
3,103,of,O
3,103,withstanding,O
3,103,current,O
3,103,densities,O
3,103,as,O
3,103,high,O
3,103,as,O
3,103,100,B-val
3,103,A/g,I-val
3,103,yielding,O
3,103,eminent,O
3,103,specific,O
3,103,power,O
3,103,density,O
3,103,values,O
3,103,of,O
3,103,about,O
3,103,55,B-val
3,103,kW/kg,I-val
3,104,In,O
3,104,addition,O
3,104,ultralong,O
3,104,cycle,O
3,104,galvanostatic,O
3,104,charge-discharge,O
3,104,has,O
3,104,been,O
3,104,carried,O
3,104,out,O
3,104,at,O
3,104,temperatures,O
3,104,25,O
3,104,and,O
3,104,100,B-val
3,104,°C,I-val
3,104,with,O
3,104,repeated,O
3,104,heating,O
3,104,and,O
3,104,cooling,O
3,104,to,O
3,104,demonstrate,O
3,104,the,O
3,104,long-term,O
3,104,stability,O
3,104,of,O
3,104,the,O
3,104,supercapacitor,O
3,104,with,O
3,104,the,O
3,104,SWNT,B-mat
3,104,film,O
3,104,electrodes,O
3,105,Figure,O
3,105,1,O
3,105,shows,O
3,105,the,O
3,105,electrode,O
3,105,preparation,O
3,105,from,O
3,105,the,O
3,105,free-standing,O
3,105,SWNT,B-mat
3,105,films,O
3,105,and,O
3,105,the,O
3,105,schematics,O
3,105,of,O
3,105,a,O
3,105,supercapacitor,O
3,105,cell,O
3,105,assembly,O
3,106,Especially,O
3,106,the,O
3,106,single-walled,B-morph
3,106,carbon,B-mat
3,106,nanotubes,B-morph
3,106,SWNTs,B-mat
3,106,can,O
3,106,be,O
3,106,synthesized,O
3,106,as,O
3,106,long,O
3,106,tube,O
3,106,structures,O
3,106,that,O
3,106,are,O
3,106,favorable,O
3,106,for,O
3,106,preparing,O
3,106,entangled,O
3,106,mats,O
3,106,of,O
3,106,free-standing,O
3,106,electrodes,O
3,106,with,O
3,106,the,O
3,106,filtration,O
3,106,technique,O
3,107,The,O
3,107,supercapacitors,O
3,107,assembled,O
3,107,with,O
3,107,such,O
3,107,free-standing,O
3,107,SWNT,B-mat
3,107,films,O
3,107,have,O
3,107,shown,O
3,107,good,O
3,107,capacitance,O
3,107,stability,O
3,107,and,O
3,107,high,O
3,107,rate,O
3,107,capability,O
3,107,and,O
3,107,yielded,O
3,107,reasonable,O
3,107,specific,O
3,107,capacitance,O
3,107,values,O
3,107,at,O
3,107,room,O
3,107,temperature,O
3,107,in,O
3,107,both,O
3,107,aqueous,O
3,107,and,O
3,107,organic,B-electrolyte
3,107,electrolytes,I-electrolyte
3,108,Here,O
3,108,we,O
3,108,report,O
3,108,the,O
3,108,temperature,O
3,108,effects,O
3,108,of,O
3,108,a,O
3,108,coin,O
3,108,cell,O
3,108,supercapacitor,O
3,108,assembled,O
3,108,with,O
3,108,free-standing,O
3,108,SWNT,B-mat
3,108,film,O
3,108,electrodes,O
3,108,and,O
3,108,tetraethylammonium,B-electrolyte
3,108,tetrafluoroborate-polypropylene,I-electrolyte
3,108,carbonate,I-electrolyte
3,108,TEABF4/PC,B-electrolyte
3,108,electrolyte,O
3,108,under,O
3,108,rigorous,O
3,108,temperature,O
3,108,conditions,O
3,108,25-100,O
3,108,°C,O
3,109,Unlike,O
3,109,the,O
3,109,filtration,O
3,109,technique,O
3,109,where,O
3,109,the,O
3,109,nanotubes,B-morph
3,109,are,O
3,109,dispersed,O
3,109,in,O
3,109,a,O
3,109,solution,O
3,109,and,O
3,109,filtered,O
3,109,to,O
3,109,obtain,O
3,109,the,O
3,109,free-standing,O
3,109,SWNT,B-mat
3,109,films,O
3,109,we,O
3,109,utilized,O
3,109,the,O
3,109,SWNT,B-mat
3,109,films,O
3,109,directly,O
3,109,synthesized,O
3,109,by,O
3,109,a,O
3,109,chemical,B-proc
3,109,vapor,I-proc
3,109,deposition,I-proc
3,109,CVD,B-proc
3,109,method,O
3,109,reported,O
3,109,elsewhere,O
3,109,with,O
3,109,post-purification,O
3,109,techniques,O
3,109,that,O
3,109,did,O
3,109,not,O
3,109,involve,O
3,109,a,O
3,109,complex,O
3,109,filtration,O
3,109,process,O
3,109,to,O
3,109,prepare,O
3,109,the,O
3,109,electrodes,O
3,110,The,O
3,110,surface,O
3,110,modification,O
3,110,of,O
3,110,the,O
3,110,SWNT,B-mat
3,110,films,O
3,110,is,O
3,110,partially,O
3,110,irreversible,O
3,110,and,O
3,110,the,O
3,110,physisorbtion,O
3,110,remains,O
3,110,even,O
3,110,at,O
3,110,25,B-val
3,110,°C,I-val
3,110,after,O
3,110,cooling,O
3,110,from,O
3,110,100,B-val
3,110,°C,I-val
3,111,The,O
3,111,physisorbtion,O
3,111,of,O
3,111,the,O
3,111,electrolyte,O
3,111,ions,O
3,111,on,O
3,111,the,O
3,111,SWNT,B-mat
3,111,electrodes,O
3,111,with,O
3,111,the,O
3,111,increase,O
3,111,in,O
3,111,the,O
3,111,temperature,O
3,111,can,O
3,111,be,O
3,111,explained,O
3,111,based,O
3,111,on,O
3,111,the,O
3,111,variations,O
3,111,in,O
3,111,the,O
3,111,values,O
3,111,of,O
3,111,CDL,O
3,111,and,O
3,111,RCT.,O
3,112,At,O
3,112,high,O
3,112,frequencies,O
3,112,the,O
3,112,double,O
3,112,layer,O
3,112,capacitance,O
3,112,CDL,O
3,112,arises,O
3,112,from,O
3,112,the,O
3,112,charges,O
3,112,present,O
3,112,close,O
3,112,to,O
3,112,the,O
3,112,surface,O
3,112,of,O
3,112,the,O
3,112,SWNT,B-mat
3,112,film,O
3,112,that,O
3,112,overcome,O
3,112,the,O
3,112,energy,O
3,112,to,O
3,112,migrate,O
3,112,with,O
3,112,the,O
3,112,alternating,O
3,112,potential,O
3,113,RCT,O
3,113,actually,O
3,113,represents,O
3,113,the,O
3,113,resistance,O
3,113,of,O
3,113,the,O
3,113,charges,O
3,113,in,O
3,113,the,O
3,113,pores,O
3,113,of,O
3,113,the,O
3,113,SWNT,B-mat
3,113,electrode,O
3,114,The,O
3,114,higher,O
3,114,value,O
3,114,of,O
3,114,the,O
3,114,exponent,O
3,114,indicates,O
3,114,that,O
3,114,the,O
3,114,ion,O
3,114,diffusion,O
3,114,is,O
3,114,taking,O
3,114,place,O
3,114,only,O
3,114,on,O
3,114,the,O
3,114,surface,O
3,114,of,O
3,114,the,O
3,114,SWNT,B-mat
3,114,electrode,O
3,114,and,O
3,114,suggests,O
3,114,that,O
3,114,the,O
3,114,SWNTs,B-mat
3,114,are,O
3,114,not,O
3,114,behaving,O
3,114,as,O
3,114,typical,O
3,114,porous,O
3,114,electrodes,O
3,114,which,O
3,114,is,O
3,114,evident,O
3,114,from,O
3,114,the,O
3,114,BET,O
3,114,surface,O
3,114,area,O
3,114,measurements,O
3,114,on,O
3,114,the,O
3,114,SWNT,B-mat
3,114,films,O
3,115,Considering,O
3,115,the,O
3,115,variation,O
3,115,of,O
3,115,the,O
3,115,overall,O
3,115,parameters,O
3,115,the,O
3,115,performance,O
3,115,of,O
3,115,the,O
3,115,supercapacitor,O
3,115,coin,O
3,115,cell,O
3,115,with,O
3,115,SWNT,B-mat
3,115,electrodes,O
3,115,at,O
3,115,25,B-val
3,115,°C,I-val
3,115,is,O
3,115,improving,O
3,115,with,O
3,115,repeated,O
3,115,heating,O
3,115,and,O
3,115,cooling,O
3,116,Since,O
3,116,the,O
3,116,upper,O
3,116,potential,O
3,116,of,O
3,116,operation,O
3,116,for,O
